branching_factor,false_positive_rate,max_elements,total storage,name,num_nodes_visited,nodes_visited,time
10,0.0001,1000,402591,Martha,4,"[9, 10, 29, 214]",0.0035147666931152344
10,0.0001,1000,402591,Nicolas,4,"[9, 16, 85, 770]",0.0035851001739501953
10,0.0001,1000,402591,Steven,8,"[9, 11, 12, 15, 19, 113, 116, 1080]",0.0035009384155273438
10,0.0001,1000,402591,William,12,"[9, 11, 12, 13, 14, 15, 16, 18, 19, 112, 119, 1113]",0.003443002700805664
10,0.0001,1000,402591,Gerald,6,"[9, 10, 11, 18, 107, 995]",0.00339508056640625
10,0.0001,1000,402591,Catherine,6,"[9, 10, 12, 17, 99, 910]",0.0034990310668945312
10,0.0001,1000,402591,Grace,4,"[9, 12, 46, 384]",0.003393888473510742
10,0.0001,1000,402591,Antonia,5,"[9, 14, 18, 100, 923]",0.0035848617553710938
10,0.0001,1000,402591,John,13,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 112, 1044]",0.003426074981689453
10,0.0001,1000,402591,Raquel,4,"[9, 11, 35, 277]",0.003509044647216797
10,0.0001,1000,402591,Ed,4,"[9, 18, 100, 928]",0.0033049583435058594
10,0.0001,1000,402591,William,12,"[9, 11, 12, 13, 14, 15, 16, 18, 19, 112, 119, 1113]",0.0034770965576171875
10,0.0001,1000,402591,Garrett,4,"[9, 10, 23, 157]",0.0034780502319335938
10,0.0001,1000,402591,Matthew,5,"[9, 13, 56, 59, 518]",0.003428936004638672
10,0.0001,1000,402591,Fernando,4,"[9, 12, 47, 399]",0.0033881664276123047
10,0.0001,1000,402591,Lisa,9,"[9, 10, 13, 15, 16, 18, 19, 114, 1061]",0.0033779144287109375
10,0.0001,1000,402591,Rosa,7,"[9, 10, 12, 15, 18, 102, 944]",0.003328084945678711
10,0.0001,1000,402591,Harold,7,"[9, 10, 11, 13, 19, 119, 1114]",0.003648042678833008
10,0.0001,1000,402591,Kenneth,5,"[9, 10, 11, 31, 235]",0.0033731460571289062
10,0.0001,1000,402591,David,11,"[9, 10, 11, 12, 14, 16, 17, 18, 19, 113, 1050]",0.003690958023071289
10,0.0001,1000,402591,Lynn,5,"[9, 16, 82, 83, 755]",0.0033562183380126953
10,0.0001,1000,402591,Avery,5,"[9, 13, 19, 112, 1042]",0.003332853317260742
10,0.0001,1000,402591,Elia,4,"[9, 14, 60, 528]",0.0033919811248779297
10,0.0001,1000,402591,Gloria,6,"[9, 12, 14, 18, 109, 1017]",0.003371000289916992
10,0.0001,1000,402591,Gwendolyn,4,"[9, 14, 69, 613]",0.0034139156341552734
10,0.0001,1000,402591,Betty,7,"[9, 12, 14, 17, 19, 117, 1095]",0.0034389495849609375
10,0.0001,1000,402591,Helen,10,"[9, 11, 12, 13, 16, 17, 19, 110, 116, 1081]",0.0034132003784179688
10,0.0001,1000,402591,Martin,4,"[9, 11, 39, 311]",0.003345966339111328
10,0.0001,1000,402591,Willie,5,"[9, 10, 25, 29, 213]",0.003531932830810547
10,0.0001,1000,402591,Vicki,4,"[9, 12, 47, 396]",0.0034830570220947266
10,0.0001,1000,402591,Robert,12,"[9, 10, 11, 12, 15, 16, 17, 18, 19, 112, 116, 1086]",0.0034241676330566406
10,0.0001,1000,402591,Johnny,6,"[9, 15, 18, 19, 119, 1115]",0.0034933090209960938
10,0.0001,1000,402591,John,13,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 112, 1044]",0.0034570693969726562
10,0.0001,1000,402591,Justin,5,"[9, 10, 11, 39, 316]",0.003404855728149414
10,0.0001,1000,402591,Lois,0,[],0.003404855728149414
10,0.0001,1000,402591,Jannie,0,[],0.003404855728149414
10,0.0001,1000,402591,Shawn,0,[],0.003404855728149414
10,0.0001,1000,402591,Jan,0,[],0.003404855728149414
10,0.0001,1000,402591,Saul,0,[],0.003404855728149414
10,0.0001,1000,402591,Cristy,0,[],0.003404855728149414
10,0.0001,1000,402591,Thelma,0,[],0.003404855728149414
10,0.0001,1000,402591,Melba,0,[],0.003404855728149414
10,0.0001,1000,402591,Darrell,0,[],0.003404855728149414
10,0.0001,1000,402591,Cristina,0,[],0.003404855728149414
10,0.0001,1000,402591,Merle,0,[],0.003404855728149414
10,0.0001,1000,402591,Joni,0,[],0.003404855728149414
10,0.0001,1000,402591,Wm,0,[],0.003404855728149414
10,0.0001,1000,402591,Wallace,0,[],0.003404855728149414
10,0.0001,1000,402591,Emilia,0,[],0.003404855728149414
10,0.0001,1000,402591,Tricia,0,[],0.003404855728149414
10,0.0001,1000,402591,Michelle,0,[],0.003404855728149414
10,0.0001,1000,402591,Erik,0,[],0.003404855728149414
10,0.0001,1000,402591,Marshall,0,[],0.003404855728149414
10,0.0001,1000,402591,Gail,0,[],0.003404855728149414
10,0.0001,1000,402591,Erik,0,[],0.003404855728149414
10,0.0001,1000,402591,Aaron,0,[],0.003404855728149414
10,0.0001,1000,402591,Kathleen,0,[],0.003404855728149414
10,0.0001,1000,402591,Emma,0,[],0.003404855728149414
10,0.0001,1000,402591,Phillip,0,[],0.003404855728149414
10,0.0001,1000,402591,Phillip,0,[],0.003404855728149414
10,0.0001,1000,402591,Alfonso,0,[],0.003404855728149414
10,0.0001,1000,402591,Jonna,0,[],0.003404855728149414
10,0.0001,1000,402591,Thelma,0,[],0.003404855728149414
10,0.0001,1000,402591,Lenore,0,[],0.003404855728149414
10,0.0001,1000,402591,Deanne,0,[],0.003404855728149414
10,0.0001,1000,402591,Milton,0,[],0.003404855728149414
10,0.0001,1000,402591,Eric,0,[],0.003404855728149414
10,0.0001,1000,402591,Raymon,0,[],0.003404855728149414
10,0.0001,1000,402591,Lisha,0,[],0.003404855728149414
10,0.0001,1000,402591,Julia,0,[],0.003404855728149414
10,0.0001,1000,402591,Glen,0,[],0.003404855728149414
10,0.0001,1000,402591,Whitney,0,[],0.003404855728149414
10,0.0001,1000,402591,Bernice,0,[],0.003404855728149414
10,0.0001,1000,402591,Marlene,0,[],0.003404855728149414
10,0.0001,1000,402591,Deena,0,[],0.003404855728149414
10,0.0001,1000,402591,Emma,0,[],0.003404855728149414
10,0.0001,1000,402591,Mildred,0,[],0.003404855728149414
10,0.0001,1000,402591,Kellye,0,[],0.003404855728149414
10,0.0001,1000,402591,Mardell,0,[],0.003404855728149414
10,0.0001,1000,402591,Monte,0,[],0.003404855728149414
10,0.0001,1000,402591,Lorraine,0,[],0.003404855728149414
10,0.0001,1000,402591,Taryn,0,[],0.003404855728149414
10,0.0001,1000,402591,Freddie,0,[],0.003404855728149414
10,0.0001,1000,402591,Shandra,0,[],0.003404855728149414
10,1e-05,1000,503223,Jake,4,"[9, 13, 50, 424]",0.003423929214477539
10,1e-05,1000,503223,Richard,9,"[9, 11, 12, 14, 15, 17, 18, 100, 929]",0.003525972366333008
10,1e-05,1000,503223,Karen,8,"[9, 11, 13, 15, 16, 82, 89, 810]",0.0035228729248046875
10,1e-05,1000,503223,Pamela,7,"[9, 15, 16, 84, 86, 88, 807]",0.003602743148803711
10,1e-05,1000,503223,Edwin,5,"[9, 14, 15, 79, 715]",0.0034432411193847656
10,1e-05,1000,503223,Antonia,5,"[9, 14, 18, 100, 923]",0.0035958290100097656
10,1e-05,1000,503223,Rick,4,"[9, 13, 50, 429]",0.0033936500549316406
10,1e-05,1000,503223,Candace,4,"[9, 10, 27, 197]",0.0034749507904052734
10,1e-05,1000,503223,Rosa,7,"[9, 10, 12, 15, 18, 102, 944]",0.0035130977630615234
10,1e-05,1000,503223,Elizabeth,8,"[9, 10, 11, 13, 14, 18, 101, 934]",0.0035560131072998047
10,1e-05,1000,503223,Nicole,7,"[9, 10, 13, 15, 17, 94, 869]",0.003487825393676758
10,1e-05,1000,503223,Reginald,4,"[9, 15, 71, 631]",0.003475189208984375
10,1e-05,1000,503223,Bonnie,6,"[9, 10, 13, 19, 110, 1021]",0.0034570693969726562
10,1e-05,1000,503223,Thomas,12,"[9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 112, 1041]",0.0036580562591552734
10,1e-05,1000,503223,Charles,13,"[9, 10, 11, 12, 13, 14, 15, 16, 18, 102, 103, 109, 1018]",0.0035550594329833984
10,1e-05,1000,503223,Tania,4,"[9, 11, 36, 280]",0.003574848175048828
10,1e-05,1000,503223,Martha,4,"[9, 10, 29, 214]",0.0034449100494384766
10,1e-05,1000,503223,Nicolas,4,"[9, 16, 85, 770]",0.0035088062286376953
10,1e-05,1000,503223,Steven,8,"[9, 11, 12, 15, 19, 113, 116, 1080]",0.0034821033477783203
10,1e-05,1000,503223,William,12,"[9, 11, 12, 13, 14, 15, 16, 18, 19, 112, 119, 1113]",0.0035567283630371094
10,1e-05,1000,503223,Gerald,6,"[9, 10, 11, 18, 107, 995]",0.0034661293029785156
10,1e-05,1000,503223,Catherine,6,"[9, 10, 12, 17, 99, 910]",0.003542184829711914
10,1e-05,1000,503223,Grace,4,"[9, 12, 46, 384]",0.0036020278930664062
10,1e-05,1000,503223,Antonia,5,"[9, 14, 18, 100, 923]",0.003482818603515625
10,1e-05,1000,503223,John,13,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 112, 1044]",0.003555774688720703
10,1e-05,1000,503223,Raquel,4,"[9, 11, 35, 277]",0.0034470558166503906
10,1e-05,1000,503223,Ed,4,"[9, 18, 100, 928]",0.0033550262451171875
10,1e-05,1000,503223,William,12,"[9, 11, 12, 13, 14, 15, 16, 18, 19, 112, 119, 1113]",0.003555774688720703
10,1e-05,1000,503223,Garrett,4,"[9, 10, 23, 157]",0.003565073013305664
10,1e-05,1000,503223,Matthew,5,"[9, 13, 56, 59, 518]",0.0035300254821777344
10,1e-05,1000,503223,Fernando,4,"[9, 12, 47, 399]",0.003506183624267578
10,1e-05,1000,503223,Lisa,9,"[9, 10, 13, 15, 16, 18, 19, 114, 1061]",0.0034570693969726562
10,1e-05,1000,503223,Rosa,7,"[9, 10, 12, 15, 18, 102, 944]",0.0035839080810546875
10,1e-05,1000,503223,Harold,7,"[9, 10, 11, 13, 19, 119, 1114]",0.003471851348876953
10,1e-05,1000,503223,Kenneth,5,"[9, 10, 11, 31, 235]",0.003560304641723633
10,1e-05,1000,503223,David,11,"[9, 10, 11, 12, 14, 16, 17, 18, 19, 113, 1050]",0.0036170482635498047
10,1e-05,1000,503223,Lynn,5,"[9, 16, 82, 83, 755]",0.003386974334716797
10,1e-05,1000,503223,Avery,5,"[9, 13, 19, 112, 1042]",0.00335693359375
10,1e-05,1000,503223,Elia,4,"[9, 14, 60, 528]",0.003398895263671875
10,1e-05,1000,503223,Gloria,6,"[9, 12, 14, 18, 109, 1017]",0.0033881664276123047
10,1e-05,1000,503223,Gwendolyn,4,"[9, 14, 69, 613]",0.003437042236328125
10,1e-05,1000,503223,Betty,7,"[9, 12, 14, 17, 19, 117, 1095]",0.0035238265991210938
10,1e-05,1000,503223,Helen,10,"[9, 11, 12, 13, 16, 17, 19, 110, 116, 1081]",0.003450155258178711
10,1e-05,1000,503223,Martin,4,"[9, 11, 39, 311]",0.00344085693359375
10,1e-05,1000,503223,Willie,5,"[9, 10, 25, 29, 213]",0.0035431385040283203
10,1e-05,1000,503223,Vicki,4,"[9, 12, 47, 396]",0.0033500194549560547
10,1e-05,1000,503223,Robert,12,"[9, 10, 11, 12, 15, 16, 17, 18, 19, 112, 116, 1086]",0.003448009490966797
10,1e-05,1000,503223,Johnny,6,"[9, 15, 18, 19, 119, 1115]",0.0034360885620117188
10,1e-05,1000,503223,John,13,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 112, 1044]",0.0034208297729492188
10,1e-05,1000,503223,Justin,5,"[9, 10, 11, 39, 316]",0.0033998489379882812
10,1e-05,1000,503223,Lois,0,[],0.0033998489379882812
10,1e-05,1000,503223,Jannie,0,[],0.0033998489379882812
10,1e-05,1000,503223,Shawn,0,[],0.0033998489379882812
10,1e-05,1000,503223,Jan,0,[],0.0033998489379882812
10,1e-05,1000,503223,Saul,0,[],0.0033998489379882812
10,1e-05,1000,503223,Cristy,0,[],0.0033998489379882812
10,1e-05,1000,503223,Thelma,0,[],0.0033998489379882812
10,1e-05,1000,503223,Melba,0,[],0.0033998489379882812
10,1e-05,1000,503223,Darrell,0,[],0.0033998489379882812
10,1e-05,1000,503223,Cristina,0,[],0.0033998489379882812
10,1e-05,1000,503223,Merle,0,[],0.0033998489379882812
10,1e-05,1000,503223,Joni,0,[],0.0033998489379882812
10,1e-05,1000,503223,Wm,0,[],0.0033998489379882812
10,1e-05,1000,503223,Wallace,0,[],0.0033998489379882812
10,1e-05,1000,503223,Emilia,0,[],0.0033998489379882812
10,1e-05,1000,503223,Tricia,0,[],0.0033998489379882812
10,1e-05,1000,503223,Michelle,0,[],0.0033998489379882812
10,1e-05,1000,503223,Erik,0,[],0.0033998489379882812
10,1e-05,1000,503223,Marshall,0,[],0.0033998489379882812
10,1e-05,1000,503223,Gail,0,[],0.0033998489379882812
10,1e-05,1000,503223,Erik,0,[],0.0033998489379882812
10,1e-05,1000,503223,Aaron,0,[],0.0033998489379882812
10,1e-05,1000,503223,Kathleen,0,[],0.0033998489379882812
10,1e-05,1000,503223,Emma,0,[],0.0033998489379882812
10,1e-05,1000,503223,Phillip,0,[],0.0033998489379882812
10,1e-05,1000,503223,Phillip,0,[],0.0033998489379882812
10,1e-05,1000,503223,Alfonso,0,[],0.0033998489379882812
10,1e-05,1000,503223,Jonna,0,[],0.0033998489379882812
10,1e-05,1000,503223,Thelma,0,[],0.0033998489379882812
10,1e-05,1000,503223,Lenore,0,[],0.0033998489379882812
10,1e-05,1000,503223,Deanne,0,[],0.0033998489379882812
10,1e-05,1000,503223,Milton,0,[],0.0033998489379882812
10,1e-05,1000,503223,Eric,0,[],0.0033998489379882812
10,1e-05,1000,503223,Raymon,0,[],0.0033998489379882812
10,1e-05,1000,503223,Lisha,0,[],0.0033998489379882812
10,1e-05,1000,503223,Julia,0,[],0.0033998489379882812
10,1e-05,1000,503223,Glen,0,[],0.0033998489379882812
10,1e-05,1000,503223,Whitney,0,[],0.0033998489379882812
10,1e-05,1000,503223,Bernice,0,[],0.0033998489379882812
10,1e-05,1000,503223,Marlene,0,[],0.0033998489379882812
10,1e-05,1000,503223,Deena,0,[],0.0033998489379882812
10,1e-05,1000,503223,Emma,0,[],0.0033998489379882812
10,1e-05,1000,503223,Mildred,0,[],0.0033998489379882812
10,1e-05,1000,503223,Kellye,0,[],0.0033998489379882812
10,1e-05,1000,503223,Mardell,0,[],0.0033998489379882812
10,1e-05,1000,503223,Monte,0,[],0.0033998489379882812
10,1e-05,1000,503223,Lorraine,0,[],0.0033998489379882812
10,1e-05,1000,503223,Taryn,0,[],0.0033998489379882812
10,1e-05,1000,503223,Freddie,0,[],0.0033998489379882812
10,1e-05,1000,503223,Shandra,0,[],0.0033998489379882812
10,1e-06,1000,603876,Jake,4,"[9, 13, 50, 424]",0.0035440921783447266
10,1e-06,1000,603876,Richard,9,"[9, 11, 12, 14, 15, 17, 18, 100, 929]",0.0036759376525878906
10,1e-06,1000,603876,Karen,8,"[9, 11, 13, 15, 16, 82, 89, 810]",0.0035703182220458984
10,1e-06,1000,603876,Pamela,7,"[9, 15, 16, 84, 86, 88, 807]",0.0035851001739501953
10,1e-06,1000,603876,Edwin,5,"[9, 14, 15, 79, 715]",0.003554821014404297
10,1e-06,1000,603876,Antonia,5,"[9, 14, 18, 100, 923]",0.003620147705078125
10,1e-06,1000,603876,Rick,4,"[9, 13, 50, 429]",0.0034911632537841797
10,1e-06,1000,603876,Candace,4,"[9, 10, 27, 197]",0.003554105758666992
10,1e-06,1000,603876,Rosa,7,"[9, 10, 12, 15, 18, 102, 944]",0.0036258697509765625
10,1e-06,1000,603876,Elizabeth,8,"[9, 10, 11, 13, 14, 18, 101, 934]",0.00366973876953125
10,1e-06,1000,603876,Nicole,7,"[9, 10, 13, 15, 17, 94, 869]",0.003611326217651367
10,1e-06,1000,603876,Reginald,4,"[9, 15, 71, 631]",0.0036139488220214844
10,1e-06,1000,603876,Bonnie,6,"[9, 10, 13, 19, 110, 1021]",0.0036051273345947266
10,1e-06,1000,603876,Thomas,12,"[9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 112, 1041]",0.003633260726928711
10,1e-06,1000,603876,Charles,13,"[9, 10, 11, 12, 13, 14, 15, 16, 18, 102, 103, 109, 1018]",0.0036847591400146484
10,1e-06,1000,603876,Tania,4,"[9, 11, 36, 280]",0.003545999526977539
10,1e-06,1000,603876,Martha,4,"[9, 10, 29, 214]",0.003535747528076172
10,1e-06,1000,603876,Nicolas,4,"[9, 16, 85, 770]",0.003641843795776367
10,1e-06,1000,603876,Steven,8,"[9, 11, 12, 15, 19, 113, 116, 1080]",0.003641843795776367
10,1e-06,1000,603876,William,12,"[9, 11, 12, 13, 14, 15, 16, 18, 19, 112, 119, 1113]",0.003888845443725586
10,1e-06,1000,603876,Gerald,6,"[9, 10, 11, 18, 107, 995]",0.003755807876586914
10,1e-06,1000,603876,Catherine,6,"[9, 10, 12, 17, 99, 910]",0.003654003143310547
10,1e-06,1000,603876,Grace,4,"[9, 12, 46, 384]",0.0035331249237060547
10,1e-06,1000,603876,Antonia,5,"[9, 14, 18, 100, 923]",0.003834962844848633
10,1e-06,1000,603876,John,13,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 112, 1044]",0.003673076629638672
10,1e-06,1000,603876,Raquel,4,"[9, 11, 35, 277]",0.003566265106201172
10,1e-06,1000,603876,Ed,4,"[9, 18, 100, 928]",0.0034072399139404297
10,1e-06,1000,603876,William,12,"[9, 11, 12, 13, 14, 15, 16, 18, 19, 112, 119, 1113]",0.0037949085235595703
10,1e-06,1000,603876,Garrett,4,"[9, 10, 23, 157]",0.003471851348876953
10,1e-06,1000,603876,Matthew,5,"[9, 13, 56, 59, 518]",0.003481149673461914
10,1e-06,1000,603876,Fernando,4,"[9, 12, 47, 399]",0.0035278797149658203
10,1e-06,1000,603876,Lisa,9,"[9, 10, 13, 15, 16, 18, 19, 114, 1061]",0.003846883773803711
10,1e-06,1000,603876,Rosa,7,"[9, 10, 12, 15, 18, 102, 944]",0.003660917282104492
10,1e-06,1000,603876,Harold,7,"[9, 10, 11, 13, 19, 119, 1114]",0.0036988258361816406
10,1e-06,1000,603876,Kenneth,5,"[9, 10, 11, 31, 235]",0.003515958786010742
10,1e-06,1000,603876,David,11,"[9, 10, 11, 12, 14, 16, 17, 18, 19, 113, 1050]",0.0035920143127441406
10,1e-06,1000,603876,Lynn,5,"[9, 16, 82, 83, 755]",0.0034720897674560547
10,1e-06,1000,603876,Avery,5,"[9, 13, 19, 112, 1042]",0.0034630298614501953
10,1e-06,1000,603876,Elia,4,"[9, 14, 60, 528]",0.0034351348876953125
10,1e-06,1000,603876,Gloria,6,"[9, 12, 14, 18, 109, 1017]",0.0035829544067382812
10,1e-06,1000,603876,Gwendolyn,4,"[9, 14, 69, 613]",0.003687143325805664
10,1e-06,1000,603876,Betty,7,"[9, 12, 14, 17, 19, 117, 1095]",0.0034780502319335938
10,1e-06,1000,603876,Helen,10,"[9, 11, 12, 13, 16, 17, 19, 110, 116, 1081]",0.0035910606384277344
10,1e-06,1000,603876,Martin,4,"[9, 11, 39, 311]",0.0034999847412109375
10,1e-06,1000,603876,Willie,5,"[9, 10, 25, 29, 213]",0.0036399364471435547
10,1e-06,1000,603876,Vicki,4,"[9, 12, 47, 396]",0.0034711360931396484
10,1e-06,1000,603876,Robert,12,"[9, 10, 11, 12, 15, 16, 17, 18, 19, 112, 116, 1086]",0.0035660266876220703
10,1e-06,1000,603876,Johnny,6,"[9, 15, 18, 19, 119, 1115]",0.003526926040649414
10,1e-06,1000,603876,John,13,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 112, 1044]",0.003526926040649414
10,1e-06,1000,603876,Justin,5,"[9, 10, 11, 39, 316]",0.003659963607788086
10,1e-06,1000,603876,Lois,0,[],0.003659963607788086
10,1e-06,1000,603876,Jannie,0,[],0.003659963607788086
10,1e-06,1000,603876,Shawn,0,[],0.003659963607788086
10,1e-06,1000,603876,Jan,0,[],0.003659963607788086
10,1e-06,1000,603876,Saul,0,[],0.003659963607788086
10,1e-06,1000,603876,Cristy,0,[],0.003659963607788086
10,1e-06,1000,603876,Thelma,0,[],0.003659963607788086
10,1e-06,1000,603876,Melba,0,[],0.003659963607788086
10,1e-06,1000,603876,Darrell,0,[],0.003659963607788086
10,1e-06,1000,603876,Cristina,0,[],0.003659963607788086
10,1e-06,1000,603876,Merle,0,[],0.003659963607788086
10,1e-06,1000,603876,Joni,0,[],0.003659963607788086
10,1e-06,1000,603876,Wm,0,[],0.003659963607788086
10,1e-06,1000,603876,Wallace,0,[],0.003659963607788086
10,1e-06,1000,603876,Emilia,0,[],0.003659963607788086
10,1e-06,1000,603876,Tricia,0,[],0.003659963607788086
10,1e-06,1000,603876,Michelle,0,[],0.003659963607788086
10,1e-06,1000,603876,Erik,0,[],0.003659963607788086
10,1e-06,1000,603876,Marshall,0,[],0.003659963607788086
10,1e-06,1000,603876,Gail,0,[],0.003659963607788086
10,1e-06,1000,603876,Erik,0,[],0.003659963607788086
10,1e-06,1000,603876,Aaron,0,[],0.003659963607788086
10,1e-06,1000,603876,Kathleen,0,[],0.003659963607788086
10,1e-06,1000,603876,Emma,0,[],0.003659963607788086
10,1e-06,1000,603876,Phillip,0,[],0.003659963607788086
10,1e-06,1000,603876,Phillip,0,[],0.003659963607788086
10,1e-06,1000,603876,Alfonso,0,[],0.003659963607788086
10,1e-06,1000,603876,Jonna,0,[],0.003659963607788086
10,1e-06,1000,603876,Thelma,0,[],0.003659963607788086
10,1e-06,1000,603876,Lenore,0,[],0.003659963607788086
10,1e-06,1000,603876,Deanne,0,[],0.003659963607788086
10,1e-06,1000,603876,Milton,0,[],0.003659963607788086
10,1e-06,1000,603876,Eric,0,[],0.003659963607788086
10,1e-06,1000,603876,Raymon,0,[],0.003659963607788086
10,1e-06,1000,603876,Lisha,0,[],0.003659963607788086
10,1e-06,1000,603876,Julia,0,[],0.003659963607788086
10,1e-06,1000,603876,Glen,0,[],0.003659963607788086
10,1e-06,1000,603876,Whitney,0,[],0.003659963607788086
10,1e-06,1000,603876,Bernice,0,[],0.003659963607788086
10,1e-06,1000,603876,Marlene,0,[],0.003659963607788086
10,1e-06,1000,603876,Deena,0,[],0.003659963607788086
10,1e-06,1000,603876,Emma,0,[],0.003659963607788086
10,1e-06,1000,603876,Mildred,0,[],0.003659963607788086
10,1e-06,1000,603876,Kellye,0,[],0.003659963607788086
10,1e-06,1000,603876,Mardell,0,[],0.003659963607788086
10,1e-06,1000,603876,Monte,0,[],0.003659963607788086
10,1e-06,1000,603876,Lorraine,0,[],0.003659963607788086
10,1e-06,1000,603876,Taryn,0,[],0.003659963607788086
10,1e-06,1000,603876,Freddie,0,[],0.003659963607788086
10,1e-06,1000,603876,Shandra,0,[],0.003659963607788086
